"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"ZipCode","91401","CA",1.75805430267739,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91402","CA",1.90496990774682,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91403","CA",1.30683529037778,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91405","CA",1.92291445389171,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91406","CA",2.0243828176459,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91411","CA",3.34611098932908,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91423","CA",2.28468913051265,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91436","CA",1.15583257867846,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91501","CA",1.85208837823244,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Burbank"
"ZipCode","91504","CA",2.04453046920194,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Burbank"
"ZipCode","91505","CA",1.61209496402795,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Burbank"
"ZipCode","91506","CA",1.45084430908112,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Burbank"
"ZipCode","91601","CA",0.801871735875862,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91602","CA",1.60263668154072,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91604","CA",1.25311575161197,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91605","CA",2.61300827438089,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91606","CA",2.66017269924339,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91607","CA",1.62553509045076,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles"
"ZipCode","91701","CA",5.14901996786284,"Riverside, CA","San Bernardino","Rancho Cucamonga"
"ZipCode","91702","CA",1.53590902523408,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Azusa"
"ZipCode","91706","CA",1.59415248218946,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Baldwin Park"
"ZipCode","91708","CA",5.48491873634007,"Riverside, CA","San Bernardino","Chino"
"ZipCode","91709","CA",5.29575475865293,"Riverside, CA","San Bernardino","Chino Hills"
"ZipCode","91710","CA",4.96295418006232,"Riverside, CA","San Bernardino","Chino"
"ZipCode","91711","CA",1.10430114944384,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Claremont"
"ZipCode","91722","CA",1.86478200210957,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Covina"
"ZipCode","91723","CA",1.94260367150036,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Covina"
"ZipCode","91724","CA",1.76060244296324,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Covina"
"ZipCode","91730","CA",5.40235185934628,"Riverside, CA","San Bernardino","Rancho Cucamonga"
"ZipCode","91731","CA",2.10165596405956,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","El Monte"
"ZipCode","91732","CA",1.7065004449776,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","El Monte"
"ZipCode","91733","CA",1.52065245545672,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","South El Monte"
"ZipCode","91737","CA",5.55154226070676,"Riverside, CA","San Bernardino","Rancho Cucamonga"
"ZipCode","91739","CA",5.01715001202097,"Riverside, CA","San Bernardino","Rancho Cucamonga"
"ZipCode","91740","CA",1.96816597248341,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendora"
"ZipCode","91741","CA",1.52439847022323,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendora"
"ZipCode","91744","CA",1.85495932093927,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","La Puente"
"ZipCode","91745","CA",0.836974314222442,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Hacienda Heights"
"ZipCode","91746","CA",1.73233788160589,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","West Puente Valley"
"ZipCode","91748","CA",0.466001758450033,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Rowland Heights"
"ZipCode","91750","CA",0.853607285915242,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","La Verne"
"ZipCode","91752","CA",5.24157588977509,"Riverside, CA","Riverside","Mira Loma"
"ZipCode","91754","CA",2.14237730724116,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Monterey Park"
"ZipCode","91755","CA",2.06680155487339,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Monterey Park"
"ZipCode","91761","CA",6.27375015811932,"Riverside, CA","San Bernardino","Ontario"
"ZipCode","91762","CA",5.48077779899006,"Riverside, CA","San Bernardino","Ontario"
"ZipCode","91763","CA",5.61662218849453,"Riverside, CA","San Bernardino","Montclair"
"ZipCode","91764","CA",5.67471781580036,"Riverside, CA","San Bernardino","Ontario"
"ZipCode","91765","CA",1.30270428852637,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Diamond Bar"
"ZipCode","91766","CA",2.09713804269012,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pomona"
"ZipCode","91767","CA",2.6075386203793,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pomona"
"ZipCode","91768","CA",2.32778077670416,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pomona"
"ZipCode","91770","CA",1.87291552168499,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Rosemead"
"ZipCode","91773","CA",0.661744399241029,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","San Dimas"
"ZipCode","91775","CA",1.25920303192715,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","San Gabriel"
"ZipCode","91776","CA",1.89638255161633,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","San Gabriel"
"ZipCode","91780","CA",1.03690656339645,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Temple City"
"ZipCode","91784","CA",4.03828916703306,"Riverside, CA","San Bernardino","Upland"
"ZipCode","91786","CA",4.94512420805327,"Riverside, CA","San Bernardino","Upland"
"ZipCode","91789","CA",0.977041859724742,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Walnut"
"ZipCode","91790","CA",1.91867302301755,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","West Covina"
"ZipCode","91791","CA",1.59784150765216,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","West Covina"
"ZipCode","91792","CA",1.96323216650987,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","West Covina"
"ZipCode","91801","CA",1.07101873644994,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Alhambra"
"ZipCode","91803","CA",2.11182204496278,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Alhambra"
"ZipCode","91901","CA",3.46223177582571,"San Diego, CA","San Diego","Alpine"
"ZipCode","91902","CA",2.88080485632498,"San Diego, CA","San Diego","Bonita"
"ZipCode","91906","CA",2.71163852907442,"San Diego, CA","San Diego","Campo"
"ZipCode","91910","CA",3.82080467750619,"San Diego, CA","San Diego","Chula Vista"
"ZipCode","91911","CA",3.9989502145849,"San Diego, CA","San Diego","Chula Vista"
"ZipCode","91913","CA",3.52518512024511,"San Diego, CA","San Diego","Chula Vista"
"ZipCode","91914","CA",4.36855601519744,"San Diego, CA","San Diego","Chula Vista"
"ZipCode","91915","CA",3.52714157803232,"San Diego, CA","San Diego","Chula Vista"
"ZipCode","91916","CA",4.33569413795238,"San Diego, CA","San Diego","Descanso"
"ZipCode","91932","CA",6.21356506367085,"San Diego, CA","San Diego","Imperial Beach"
"ZipCode","91935","CA",3.65332957102347,"San Diego, CA","San Diego","Jamul"
"ZipCode","91941","CA",4.0108412210315,"San Diego, CA","San Diego","La Mesa"
"ZipCode","91942","CA",3.97177993207236,"San Diego, CA","San Diego","La Mesa"
"ZipCode","91945","CA",4.35115119148453,"San Diego, CA","San Diego","Lemon Grove"
"ZipCode","91950","CA",4.49506537883538,"San Diego, CA","San Diego","National City"
"ZipCode","91977","CA",4.22276266488577,"San Diego, CA","San Diego","Spring Valley"
"ZipCode","91978","CA",3.90268751811853,"San Diego, CA","San Diego","Spring Valley"
"ZipCode","92003","CA",4.01206635969754,"San Diego, CA","San Diego","Bonsall"
"ZipCode","92004","CA",4.3237923809587,"San Diego, CA","San Diego","Borrego Springs"
"ZipCode","92008","CA",4.90055079075705,"San Diego, CA","San Diego","Carlsbad"
"ZipCode","92009","CA",3.97832923167832,"San Diego, CA","San Diego","Carlsbad"
"ZipCode","92010","CA",4.01516372494613,"San Diego, CA","San Diego","Carlsbad"
"ZipCode","92011","CA",4.45746212608853,"San Diego, CA","San Diego","Carlsbad"
"ZipCode","92014","CA",3.30530334005948,"San Diego, CA","San Diego","San Diego"
"ZipCode","92019","CA",3.89251782143901,"San Diego, CA","San Diego","El Cajon"
"ZipCode","92020","CA",4.43104306198637,"San Diego, CA","San Diego","El Cajon"
"ZipCode","92021","CA",4.07771561325576,"San Diego, CA","San Diego","El Cajon"
"ZipCode","92024","CA",4.18886167704109,"San Diego, CA","San Diego","Encinitas"
"ZipCode","92025","CA",3.85881426565982,"San Diego, CA","San Diego","Escondido"
"ZipCode","92026","CA",4.08512631611519,"San Diego, CA","San Diego","Escondido"
"ZipCode","92027","CA",4.09121157529504,"San Diego, CA","San Diego","Escondido"
"ZipCode","92028","CA",4.2314404440958,"San Diego, CA","San Diego","Fallbrook"
"ZipCode","92029","CA",3.59774545282864,"San Diego, CA","San Diego","Escondido"
"ZipCode","92036","CA",4.65711391734161,"San Diego, CA","San Diego","Julian"
"ZipCode","92037","CA",2.77546827734778,"San Diego, CA","San Diego","San Diego"
"ZipCode","92040","CA",4.01086351460598,"San Diego, CA","San Diego","Lakeside"
"ZipCode","92054","CA",5.49267441675268,"San Diego, CA","San Diego","Oceanside"
"ZipCode","92056","CA",4.71335285816666,"San Diego, CA","San Diego","Oceanside"
"ZipCode","92057","CA",4.19065542794525,"San Diego, CA","San Diego","Oceanside"
"ZipCode","92058","CA",4.22926608907719,"San Diego, CA","San Diego","Oceanside"
"ZipCode","92061","CA",4.84424742207007,"San Diego, CA","San Diego","Pauma Valley"
"ZipCode","92064","CA",4.0923264802562,"San Diego, CA","San Diego","Poway"
"ZipCode","92065","CA",4.30082301055222,"San Diego, CA","San Diego","Ramona"
"ZipCode","92067","CA",1.72256627383965,"San Diego, CA","San Diego","Rancho Santa Fe"
"ZipCode","92069","CA",4.62330468492129,"San Diego, CA","San Diego","San Marcos"
"ZipCode","92071","CA",4.14368774816593,"San Diego, CA","San Diego","Santee"
"ZipCode","92075","CA",3.65869832227953,"San Diego, CA","San Diego","Solana Beach"
"ZipCode","92078","CA",4.29688822866743,"San Diego, CA","San Diego","San Marcos"
"ZipCode","92081","CA",3.88463347524007,"San Diego, CA","San Diego","Vista"
"ZipCode","92082","CA",4.05436319478219,"San Diego, CA","San Diego","Valley Center"
"ZipCode","92083","CA",4.18414744071855,"San Diego, CA","San Diego","Vista"
"ZipCode","92084","CA",4.81783035191604,"San Diego, CA","San Diego","Vista"
"ZipCode","92091","CA",1.35689061387648,"San Diego, CA","San Diego","Rancho Santa Fe"
"ZipCode","92101","CA",4.07088752728467,"San Diego, CA","San Diego","San Diego"
"ZipCode","92102","CA",4.29445839567744,"San Diego, CA","San Diego","San Diego"
"ZipCode","92103","CA",3.99280606665855,"San Diego, CA","San Diego","San Diego"
"ZipCode","92104","CA",3.95659902558038,"San Diego, CA","San Diego","San Diego"
"ZipCode","92105","CA",5.37599674826241,"San Diego, CA","San Diego","San Diego"
"ZipCode","92106","CA",4.11057597367363,"San Diego, CA","San Diego","San Diego"
"ZipCode","92107","CA",4.09096553575092,"San Diego, CA","San Diego","San Diego"
"ZipCode","92109","CA",4.06349186200182,"San Diego, CA","San Diego","San Diego"
"ZipCode","92110","CA",4.50279602709399,"San Diego, CA","San Diego","San Diego"
"ZipCode","92111","CA",4.34360703931808,"San Diego, CA","San Diego","San Diego"
"ZipCode","92113","CA",4.64690189682795,"San Diego, CA","San Diego","San Diego"
"ZipCode","92114","CA",4.43580106837008,"San Diego, CA","San Diego","San Diego"
"ZipCode","92115","CA",3.82013216515224,"San Diego, CA","San Diego","San Diego"
"ZipCode","92116","CA",3.86635195411774,"San Diego, CA","San Diego","San Diego"
"ZipCode","92117","CA",4.90434405275427,"San Diego, CA","San Diego","San Diego"
"ZipCode","92118","CA",3.09767532047074,"San Diego, CA","San Diego","Coronado"
"ZipCode","92119","CA",3.70391729336034,"San Diego, CA","San Diego","San Diego"
"ZipCode","92120","CA",3.71240682229767,"San Diego, CA","San Diego","San Diego"
"ZipCode","92121","CA",4.00214931382453,"San Diego, CA","San Diego","San Diego"
"ZipCode","92122","CA",4.4679849791447,"San Diego, CA","San Diego","San Diego"
"ZipCode","92123","CA",4.24005060988227,"San Diego, CA","San Diego","San Diego"
"ZipCode","92124","CA",3.81413535196742,"San Diego, CA","San Diego","San Diego"
"ZipCode","92126","CA",3.90800570868137,"San Diego, CA","San Diego","San Diego"
"ZipCode","92127","CA",4.04674279477445,"San Diego, CA","San Diego","San Diego"
"ZipCode","92128","CA",3.91847074640426,"San Diego, CA","San Diego","San Diego"
"ZipCode","92129","CA",4.30268187895078,"San Diego, CA","San Diego","San Diego"
"ZipCode","92130","CA",4.13306222248531,"San Diego, CA","San Diego","San Diego"
"ZipCode","92131","CA",3.76061949090323,"San Diego, CA","San Diego","San Diego"
"ZipCode","92139","CA",4.43012875815733,"San Diego, CA","San Diego","San Diego"
"ZipCode","92154","CA",4.03056186088878,"San Diego, CA","San Diego","San Diego"
"ZipCode","92173","CA",4.21716638016603,"San Diego, CA","San Diego","San Diego"
"ZipCode","92201","CA",4.79075093274218,"Riverside, CA","Riverside","Indio"
"ZipCode","92203","CA",4.81362311229087,"Riverside, CA","Riverside","Indio"
"ZipCode","92210","CA",3.10490071606068,"Riverside, CA","Riverside","Indian Wells"
"ZipCode","92211","CA",3.79899573188798,"Riverside, CA","Riverside","Palm Desert"
"ZipCode","92220","CA",5.72055099390635,"Riverside, CA","Riverside","Banning"
"ZipCode","92223","CA",5.29639993765796,"Riverside, CA","Riverside","Beaumont"
"ZipCode","92227","CA",5.08456503914321,"El Centro, CA","Imperial","Brawley"
"ZipCode","92231","CA",5.24650522227846,"El Centro, CA","Imperial","Calexico"
"ZipCode","92234","CA",5.12995832187806,"Riverside, CA","Riverside","Cathedral City"
"ZipCode","92236","CA",5.51820820853308,"Riverside, CA","Riverside","Coachella"
"ZipCode","92240","CA",6.73106186826393,"Riverside, CA","Riverside","Desert Hot Springs"
"ZipCode","92241","CA",4.92150295344253,"Riverside, CA","Riverside","Desert Hot Springs"
"ZipCode","92242","CA",4.53065694361934,"Riverside, CA","San Bernardino","Earp"
"ZipCode","92243","CA",4.50874348363128,"El Centro, CA","Imperial","El Centro"
"ZipCode","92249","CA",4.36478311126636,"El Centro, CA","Imperial","Heber"
"ZipCode","92250","CA",4.08657116214785,"El Centro, CA","Imperial","Holtville"
"ZipCode","92251","CA",4.45184127367962,"El Centro, CA","Imperial","Imperial"
"ZipCode","92252","CA",7.77303013648898,"Riverside, CA","San Bernardino","Joshua Tree"
"ZipCode","92253","CA",3.34245853771682,"Riverside, CA","Riverside","La Quinta"
"ZipCode","92260","CA",4.47902140780984,"Riverside, CA","Riverside","Palm Desert"
"ZipCode","92262","CA",4.4872409419219,"Riverside, CA","Riverside","Palm Springs"
"ZipCode","92264","CA",4.46875693343958,"Riverside, CA","Riverside","Palm Springs"
"ZipCode","92270","CA",4.50556470120394,"Riverside, CA","Riverside","Rancho Mirage"
"ZipCode","92274","CA",5.03936872254709,"El Centro, CA","Imperial","Thermal"
"ZipCode","92276","CA",4.73369592169303,"Riverside, CA","Riverside","Thousand Palms"
"ZipCode","92277","CA",7.02679706694302,"Riverside, CA","San Bernardino","Twentynine Palms"
"ZipCode","92284","CA",7.09034783864522,"Riverside, CA","San Bernardino","Yucca Valley"
"ZipCode","92307","CA",5.74338622699337,"Riverside, CA","San Bernardino","Apple Valley"
"ZipCode","92308","CA",7.25498269676809,"Riverside, CA","San Bernardino","Apple Valley"
"ZipCode","92311","CA",7.47625989440992,"Riverside, CA","San Bernardino","Barstow"
"ZipCode","92313","CA",5.24412693643397,"Riverside, CA","San Bernardino","Grand Terrace"
"ZipCode","92314","CA",5.61558040275902,"Riverside, CA","San Bernardino","Big Bear City"
"ZipCode","92315","CA",5.46945603947215,"Riverside, CA","San Bernardino","Big Bear Lake"
"ZipCode","92316","CA",5.35648054063457,"Riverside, CA","San Bernardino","Bloomington"
"ZipCode","92320","CA",4.7422616161751,"Riverside, CA","Riverside","Calimesa"
"ZipCode","92324","CA",5.55995923150561,"Riverside, CA","San Bernardino","Colton"
"ZipCode","92325","CA",4.78779894369195,"Riverside, CA","San Bernardino","Crestline"
"ZipCode","92333","CA",2.58739010426754,"Riverside, CA","San Bernardino","Fawnskin"
"ZipCode","92335","CA",6.24455547897367,"Riverside, CA","San Bernardino","Fontana"
"ZipCode","92336","CA",4.94791762466481,"Riverside, CA","San Bernardino","Fontana"
"ZipCode","92337","CA",5.54592136554559,"Riverside, CA","San Bernardino","Fontana"
"ZipCode","92344","CA",5.58443805246656,"Riverside, CA","San Bernardino","Hesperia"
"ZipCode","92345","CA",6.50581480722685,"Riverside, CA","San Bernardino","Hesperia"
"ZipCode","92346","CA",5.20302878060944,"Riverside, CA","San Bernardino","Highland"
"ZipCode","92352","CA",5.21479189385223,"Riverside, CA","San Bernardino","Lake Arrowhead"
"ZipCode","92354","CA",4.18313895487706,"Riverside, CA","San Bernardino","Loma Linda"
"ZipCode","92359","CA",6.10083486028238,"Riverside, CA","San Bernardino","Mentone"
"ZipCode","92365","CA",5.47546747779367,"Riverside, CA","San Bernardino","Newberry Springs"
"ZipCode","92371","CA",5.79163438963782,"Riverside, CA","San Bernardino","Phelan"
"ZipCode","92372","CA",5.75785867080716,"Riverside, CA","San Bernardino","Pinon Hills"
"ZipCode","92373","CA",5.40496818424834,"Riverside, CA","San Bernardino","Redlands"
"ZipCode","92374","CA",5.21394858176327,"Riverside, CA","San Bernardino","Redlands"
"ZipCode","92376","CA",5.24489115546562,"Riverside, CA","San Bernardino","Rialto"
"ZipCode","92377","CA",5.42644519407829,"Riverside, CA","San Bernardino","Rialto"
"ZipCode","92382","CA",5.21142490402831,"Riverside, CA","San Bernardino","Big Bear City"
"ZipCode","92386","CA",5.01126988002127,"Riverside, CA","San Bernardino","Big Bear City"
"ZipCode","92392","CA",6.32815219948901,"Riverside, CA","San Bernardino","Victorville"
"ZipCode","92394","CA",6.97373964760224,"Riverside, CA","San Bernardino","Victorville"
"ZipCode","92395","CA",6.86597021852704,"Riverside, CA","San Bernardino","Victorville"
"ZipCode","92397","CA",4.62218856376034,"Riverside, CA","San Bernardino","Wrightwood"
"ZipCode","92399","CA",5.66223627936238,"Riverside, CA","San Bernardino","Yucaipa"
"ZipCode","92404","CA",5.77780922588574,"Riverside, CA","San Bernardino","San Bernardino"
"ZipCode","92405","CA",4.86129849610393,"Riverside, CA","San Bernardino","San Bernardino"
"ZipCode","92407","CA",6.06884256017281,"Riverside, CA","San Bernardino","San Bernardino"
"ZipCode","92408","CA",5.0078834824356,"Riverside, CA","San Bernardino","San Bernardino"
"ZipCode","92501","CA",5.74775106320866,"Riverside, CA","Riverside","Riverside"
"ZipCode","92503","CA",5.60796227806343,"Riverside, CA","Riverside","Riverside"
"ZipCode","92504","CA",5.48596489785928,"Riverside, CA","Riverside","Riverside"
"ZipCode","92505","CA",5.25725844577791,"Riverside, CA","Riverside","Riverside"
"ZipCode","92506","CA",6.6397032559125,"Riverside, CA","Riverside","Riverside"
"ZipCode","92507","CA",5.25989858231088,"Riverside, CA","Riverside","Riverside"
"ZipCode","92508","CA",5.5285802364802,"Riverside, CA","Riverside","Riverside"
"ZipCode","92509","CA",4.44748393129473,"Riverside, CA","Riverside","Rubidoux"
"ZipCode","92530","CA",5.15353353896997,"Riverside, CA","Riverside","Lake Elsinore"
"ZipCode","92532","CA",5.49871836493247,"Riverside, CA","Riverside","Lake Elsinore"
"ZipCode","92536","CA",5.93999047443363,"Riverside, CA","Riverside","Aguanga"
"ZipCode","92543","CA",7.93954066804667,"Riverside, CA","Riverside","Hemet"
"ZipCode","92544","CA",5.1979051942163,"Riverside, CA","Riverside","Hemet"
"ZipCode","92545","CA",5.52457788034514,"Riverside, CA","Riverside","Hemet"
"ZipCode","92549","CA",5.03855922033941,"Riverside, CA","Riverside","Idyllwild"
"ZipCode","92551","CA",4.54799763006766,"Riverside, CA","Riverside","Moreno Valley"
"ZipCode","92553","CA",5.15225679725449,"Riverside, CA","Riverside","Moreno Valley"
"ZipCode","92555","CA",5.01280253207015,"Riverside, CA","Riverside","Moreno Valley"
"ZipCode","92557","CA",4.69298635192479,"Riverside, CA","Riverside","Moreno Valley"
"ZipCode","92561","CA",5.84376329527079,"Riverside, CA","Riverside","Mountain Center"
"ZipCode","92562","CA",4.8267067195416,"Riverside, CA","Riverside","Murrieta"
"ZipCode","92563","CA",4.84904551113361,"Riverside, CA","Riverside","Murrieta"
"ZipCode","92567","CA",5.05592092840357,"Riverside, CA","Riverside","Nuevo"
"ZipCode","92570","CA",4.81938820141832,"Riverside, CA","Riverside","Perris"
"ZipCode","92571","CA",5.65425410463199,"Riverside, CA","Riverside","Perris"
"ZipCode","92582","CA",5.43537363615867,"Riverside, CA","Riverside","San Jacinto"
"ZipCode","92583","CA",5.73051769353339,"Riverside, CA","Riverside","San Jacinto"
"ZipCode","92584","CA",5.28912275141115,"Riverside, CA","Riverside","Menifee"
"ZipCode","92585","CA",5.65684272836284,"Riverside, CA","Riverside","Menifee"
"ZipCode","92586","CA",5.52755222613575,"Riverside, CA","Riverside","Menifee"
"ZipCode","92587","CA",5.51328791621471,"Riverside, CA","Riverside","Canyon Lake"
"ZipCode","92590","CA",5.7964095961935,"Riverside, CA","Riverside","Temecula"
"ZipCode","92591","CA",4.5311382997212,"Riverside, CA","Riverside","Temecula"
"ZipCode","92592","CA",4.00409575209419,"Riverside, CA","Riverside","Temecula"
"ZipCode","92595","CA",4.85279144464905,"Riverside, CA","Riverside","Wildomar"
"ZipCode","92596","CA",5.1472282021697,"Riverside, CA","Riverside","Winchester"
"ZipCode","92602","CA",0.700123067369706,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92603","CA",1.33552905708242,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92604","CA",0.684972194347959,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92606","CA",0.880825734851693,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92610","CA",1.37860350146362,"Los Angeles-Long Beach-Anaheim, CA","Orange","Lake Forest"
"ZipCode","92612","CA",1.2953073723992,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92614","CA",1.02231545753318,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92618","CA",1.15356387524632,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92620","CA",0.425684986810398,"Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine"
"ZipCode","92624","CA",1.91826669641784,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Clemente"
"ZipCode","92625","CA",2.0443534948124,"Los Angeles-Long Beach-Anaheim, CA","Orange","Newport Beach"
"ZipCode","92626","CA",1.42110101706994,"Los Angeles-Long Beach-Anaheim, CA","Orange","Costa Mesa"
"ZipCode","92627","CA",1.09816958748162,"Los Angeles-Long Beach-Anaheim, CA","Orange","Costa Mesa"
"ZipCode","92629","CA",1.3988882802752,"Los Angeles-Long Beach-Anaheim, CA","Orange","Dana Point"
"ZipCode","92630","CA",0.89725320991043,"Los Angeles-Long Beach-Anaheim, CA","Orange","Lake Forest"
"ZipCode","92637","CA",1.11257293025696,"Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Woods"
"ZipCode","92646","CA",1.14531515540297,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92647","CA",0.867279053780137,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92648","CA",1.41217279595831,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92649","CA",0.472485421145236,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92653","CA",0.682907883473563,"Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Hills"
"ZipCode","92655","CA",1.42618206354883,"Los Angeles-Long Beach-Anaheim, CA","Orange","Westminster"
"ZipCode","92656","CA",1.39831813057973,"Los Angeles-Long Beach-Anaheim, CA","Orange","Aliso Viejo"
"ZipCode","92657","CA",1.9979400326807,"Los Angeles-Long Beach-Anaheim, CA","Orange","Newport Coast"
"ZipCode","92660","CA",2.4855494255584,"Los Angeles-Long Beach-Anaheim, CA","Orange","Newport Beach"
"ZipCode","92672","CA",1.36121654959154,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Clemente"
"ZipCode","92673","CA",0.434291140880157,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Clemente"
"ZipCode","92675","CA",0.794331389440601,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Juan Capistrano"
"ZipCode","92676","CA",-0.00960472730783744,"Los Angeles-Long Beach-Anaheim, CA","Orange","Silverado"
"ZipCode","92677","CA",0.735523921918053,"Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Niguel"
"ZipCode","92679","CA",1.07055021866032,"Los Angeles-Long Beach-Anaheim, CA","Orange","Coto de Caza"
"ZipCode","92683","CA",1.33623518865471,"Los Angeles-Long Beach-Anaheim, CA","Orange","Westminster"
"ZipCode","92688","CA",0.801079565975454,"Los Angeles-Long Beach-Anaheim, CA","Orange","Rancho Santa Margarita"
"ZipCode","92691","CA",1.04623944942506,"Los Angeles-Long Beach-Anaheim, CA","Orange","Mission Viejo"
"ZipCode","92692","CA",0.530432843434099,"Los Angeles-Long Beach-Anaheim, CA","Orange","Mission Viejo"
"ZipCode","92694","CA",0.821504479064445,"Los Angeles-Long Beach-Anaheim, CA","Orange","Ladera Ranch"
"ZipCode","92701","CA",2.05800421974632,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92703","CA",1.62204063774888,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92704","CA",3.07825064081515,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92705","CA",0.92845309308511,"Los Angeles-Long Beach-Anaheim, CA","Orange","North Tustin"
"ZipCode","92706","CA",2.34147220582811,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92707","CA",1.81284729547202,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92708","CA",1.4277283886337,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fountain Valley"
"ZipCode","92780","CA",1.50350158746512,"Los Angeles-Long Beach-Anaheim, CA","Orange","Tustin"
"ZipCode","92782","CA",1.52426895644012,"Los Angeles-Long Beach-Anaheim, CA","Orange","Tustin"
